,ASIANPAINT.NS,BAJAJ-AUTO.NS,HCLTECH.NS,INFY.NS,TCS.NS,TITAN.NS
2023-12-11,3679.607891739244,3592.96768181495,1343.3134009388236,2286.8890923334247,4146.984578760899,2648.1170603204887
2023-12-12,3671.18702189451,3591.5052634318636,1347.5955517121156,2284.6649866510825,4152.015768937244,2642.4105659003008
2023-12-13,3674.9136962056227,3588.737070907632,1342.6817537571574,2285.557683662061,4154.778947493552,2654.194732641927
2023-12-14,3668.1453650717003,3594.2127051545963,1338.8336853783449,2285.5223281846024,4155.288320983809,2662.3355174050766
2023-12-15,3661.656592224283,3596.1845774658495,1337.3184317094874,2285.35850949237,4155.865193354254,2643.574731424832
2023-12-16,3660.284380784381,3588.264421861866,1339.9592197395855,2283.399090751186,4153.642456588871,2641.2555112642767
2023-12-17,3656.782171215982,3576.2108872428025,1345.7483417551916,2276.236436454672,4151.806114477024,2639.0184228237126
2023-12-18,3664.1908122528985,3581.5794768664773,1346.9037931731946,2285.250405106607,4155.3575994633,2645.3485404955713
2023-12-19,3673.197437449466,3575.8778684405866,1351.5978963391792,2285.4183750280117,4155.788543858479,2641.742411878906
2023-12-20,3665.2399044222425,3580.748986695977,1351.2390537975248,2279.3858280214067,4157.299428109312,2623.4549575753445
2023-12-21,3654.2854344749367,3566.0759762151474,1345.1724043712716,2282.176753761277,4168.529167987921,2633.3560355296468
2023-12-22,3658.7966998974603,3566.284722357735,1343.9870737878832,2275.6951180384895,4166.672848999972,2653.3726301275237
2023-12-23,3660.9430085388135,3550.079429019656,1340.6095449315426,2272.5081388992585,4154.109324678738,2672.166384911149
2023-12-24,3654.422489107328,3544.251690329511,1338.8262424162897,2274.611465687344,4167.824787787969,2678.1195859782806
2023-12-25,3692.050208134774,3529.3001647058218,1340.1945674185404,2274.9079910218434,4187.134367045773,2657.66246947572
2023-12-26,3697.286037325425,3524.4011493125245,1343.4392823176481,2277.4127513222547,4201.687864585075,2650.324776945489
2023-12-27,3696.3205309926298,3513.8180078807795,1345.290822796089,2279.4976726341697,4211.013895994787,2657.316878787768
2023-12-28,3694.96107613001,3518.7232842432218,1342.4356620847338,2270.083642611906,4206.847908050824,2661.3609121647137
2023-12-29,3673.2066240789272,3500.43058071796,1346.026042059724,2270.434923722408,4209.096180752985,2655.5374235356094
2023-12-30,3669.6796634194225,3502.0188617378326,1349.2806726746717,2265.1893355398,4209.883309523965,2650.5197448319054
2023-12-31,3670.5765587447627,3502.019341765395,1352.3167993983566,2260.686170291071,4200.416212581649,2655.0985230331244
2024-01-01,3662.068891368647,3487.5551784501126,1350.664719524209,2255.2582419189857,4206.468729721804,2661.685752148986
